article_id,score
1,0.1066946947063142
4,0.09581231088902803
7,0.10990502823062699
8,0.11406027803803134
9,0.16540289237721784
13,0.18750745565107307
17,0.14128555162480969
19,0.14977722090977652
20,0.10907422429791734
23,0.10893354815498828
25,0.1148115234143623
35,0.12138072519416988
37,0.15013173503668695
40,0.12478351117008908
42,0.14093181280859493
43,0.11165616020260541
47,0.11551176484933415
49,0.12506852028638757
50,0.11831678848334654
58,0.1391552086608364
63,0.10800788557865786
65,0.09847663709723396
68,0.0773528729476944
69,0.09259142273273091
74,0.20111120667587407
87,0.19287396110792296
88,0.1536745251064823
96,0.10293240519932997
97,0.22422944430474082
101,0.2762305239425949
105,0.10828961981152704
108,0.17975172895751446
112,0.12048770543245983
113,0.30092449517883546
114,0.3386790442228998
115,0.1351214874841185
116,0.17794164923969594
118,0.267682565348939
121,0.10592634094768123
122,0.12894832602553502
125,0.09113723653568992
128,0.14399972762382574
135,0.1259115642701642
137,0.22431885148132424
138,0.2813829003638607
141,0.13103898950669665
143,0.1431843581324535
146,0.2911846470823574
147,0.08601301429620481
150,0.0975511837828506
156,0.13348399265366265
161,0.13554774910053757
167,0.09726112621124519
168,0.12425573116434241
171,0.15869164206089975
175,0.10999635517887554
176,0.08253834836008196
177,0.30957578424298793
186,0.159817799148545
189,0.13384255988413762
190,0.10082020600264395
194,0.11327980605082148
196,0.11634841602673743
198,0.11111512844114921
201,0.11281707084623287
204,0.09246921603701597
207,0.21198899519162884
223,0.17106045112862053
229,0.11681648471703565
234,0.15575307815567171
236,0.16975167584921874
238,0.1294742685016129
241,0.09809131825655794
251,0.13999130404400484
252,0.24640979624420678
257,0.11821789258661256
271,0.21431389371946347
272,0.19551145542517412
273,0.11482978077901641
275,0.1056470368400402
278,0.14258509278374162
281,0.14845085622621196
283,0.16891168105866672
296,0.10896622650371
299,0.13645283049374973
301,0.10505387349321407
306,0.11648034059091647
309,0.12069032948264731
312,0.14806658242965268
317,0.17269586057443795
318,0.19917161483236898
323,0.240181754833821
327,0.27409847730331516
329,0.20895304027415515
332,0.11535995195133766
335,0.14667010715534518
341,0.22721579892862473
343,0.42593294309433644
344,0.2059461812105755
345,0.14061408994321223
348,0.20251679096700698
350,0.2297099581374848
351,0.2439540584641527
354,0.2638405776781963
355,0.21259946059796217
359,0.10546941765990504
360,0.12104818329405079
363,0.12432613323074888
368,0.10270835327835129
374,0.12856106091477193
375,0.10483122601067196
378,0.15504456522261387
379,0.22515333140328544
388,0.10039604505895319
389,0.17246926579231267
395,0.12465787494621669
398,0.1510987415540622
402,0.08793736897498822
404,0.14397632492955584
409,0.11168473262982954
