article_id,score
1,0.23211902379989624
4,0.18005907535552979
7,0.21718640625476837
8,0.2693142592906952
9,0.3185596764087677
13,0.3002341687679291
17,0.18265657126903534
19,0.20842786133289337
20,0.1803562492132187
23,0.27274900674819946
25,0.2190272957086563
35,0.2127460241317749
37,0.24511855840682983
40,0.13040971755981445
42,0.2169710099697113
43,0.23671934008598328
47,0.2290373146533966
49,0.2279723733663559
50,0.2279723733663559
58,0.20344851911067963
63,0.2093290239572525
65,0.23111756145954132
68,0.23504981398582458
69,0.19450156390666962
74,0.25780701637268066
87,0.24001555144786835
88,0.16959227621555328
96,0.1965615153312683
97,0.21265150606632233
101,0.23193055391311646
105,0.24697071313858032
108,0.20953704416751862
112,0.20252269506454468
113,0.23504865169525146
114,0.25505420565605164
115,0.2219642996788025
116,0.2533242702484131
118,0.22323229908943176
121,0.19932356476783752
122,0.2130889594554901
125,0.21310704946517944
128,0.23280027508735657
135,0.29779788851737976
137,0.32524171471595764
138,0.1967749446630478
141,0.24717386066913605
143,0.198784738779068
146,0.206624835729599
147,0.2548674941062927
150,0.17435109615325928
156,0.18909303843975067
161,0.23985335230827332
167,0.2092147320508957
168,0.24819830060005188
171,0.25659653544425964
175,0.2194107472896576
176,0.19387756288051605
177,0.28765928745269775
186,0.248456671833992
189,0.23654885590076447
190,0.2822412848472595
194,0.23993246257305145
196,0.18554158508777618
198,0.32173362374305725
201,0.22415290772914886
204,0.24241849780082703
207,0.2616824805736542
223,0.17518723011016846
229,0.19866493344306946
234,0.16746240854263306
236,0.2244182825088501
238,0.21218180656433105
241,0.22385437786579132
251,0.2284117043018341
252,0.1964520514011383
257,0.17720118165016174
271,0.1952376663684845
272,0.2005840539932251
273,0.21047671139240265
275,0.21302521228790283
278,0.2221570611000061
281,0.276664137840271
283,0.25840023159980774
296,0.21652667224407196
299,0.33347436785697937
301,0.17006337642669678
306,0.27303382754325867
309,0.22885353863239288
312,0.2847898006439209
317,0.2935650944709778
318,0.3242461383342743
323,0.22532634437084198
327,0.37853744626045227
329,0.2884760797023773
332,0.28678518533706665
335,0.28490301966667175
341,0.21887293457984924
343,0.28035399317741394
344,0.2824522852897644
345,0.24533165991306305
348,0.32520729303359985
350,0.19967445731163025
351,0.2454567402601242
354,0.2577674686908722
355,0.2767829895019531
359,0.25840145349502563
360,0.1963661015033722
363,0.20740526914596558
368,0.2354496568441391
374,0.26524341106414795
375,0.2449200600385666
378,0.21290169656276703
379,0.2977890372276306
388,0.18004103004932404
389,0.23353104293346405
395,0.19935110211372375
398,0.24180443584918976
402,0.1647285670042038
404,0.2012214958667755
409,0.3223322629928589
410,0.26300132274627686
413,0.23394909501075745
415,0.22675001621246338
418,0.1492602527141571
426,0.18608124554157257
429,0.20388896763324738
431,0.23053868114948273
434,0.1697920858860016
440,0.2559385895729065
446,0.19650547206401825
447,0.18631449341773987
454,0.22819551825523376
457,0.3614919185638428
460,0.2231229692697525
462,0.2278447151184082
467,0.1882966011762619
469,0.23589326441287994
470,0.2669250965118408
477,0.15346278250217438
478,0.29148033261299133
480,0.19453464448451996
481,0.18571250140666962
483,0.16293402016162872
484,0.2448633760213852
485,0.2140645682811737
487,0.23010998964309692
490,0.2029074877500534
492,0.24922338128089905
494,0.1888812929391861
495,0.24307624995708466
496,0.15147557854652405
498,0.18008458614349365
505,0.30520370602607727
506,0.2184760868549347
507,0.22029782831668854
509,0.20069211721420288
511,0.18980512022972107
512,0.21772558987140656
517,0.22586782276630402
520,0.20065271854400635
522,0.1896921694278717
523,0.16519176959991455
525,0.1677902340888977
532,0.2535652220249176
534,0.3239952325820923
536,0.28070560097694397
537,0.2573985159397125
540,0.27408477663993835
550,0.17072844505310059
557,0.24695026874542236
563,0.24870595335960388
564,0.35296064615249634
575,0.2538010776042938
593,0.20509080588817596
594,0.32897692918777466
595,0.2597646713256836
596,0.28627854585647583
599,0.20066803693771362
600,0.23338791728019714
603,0.18705320358276367
604,0.244888573884964
605,0.19130615890026093
607,0.1627153754234314
609,0.2593711018562317
611,0.2934611439704895
614,0.216792032122612
615,0.2719140350818634
620,0.231093630194664
622,0.18268853425979614
624,0.24116727709770203
625,0.2139403074979782
626,0.22771020233631134
633,0.17181798815727234
636,0.22067739069461823
637,0.18398936092853546
638,0.17548584938049316
647,0.22652916610240936
648,0.24776138365268707
650,0.1592143028974533
653,0.2815997898578644
654,0.2796002924442291
658,0.22203324735164642
660,0.1774742156267166
664,0.22013109922409058
665,0.17434833943843842
669,0.17009365558624268
671,0.21969977021217346
673,0.2901664972305298
677,0.2964247763156891
679,0.23936454951763153
681,0.20747435092926025
686,0.17559652030467987
687,0.20077462494373322
694,0.30376824736595154
696,0.255231112241745
699,0.29922574758529663
700,0.24599798023700714
704,0.23346181213855743
706,0.2289806753396988
709,0.29376769065856934
712,0.4059890806674957
713,0.2073906809091568
714,0.19816413521766663
715,0.22941812872886658
717,0.2893383204936981
718,0.31986793875694275
719,0.30219629406929016
722,0.21979454159736633
723,0.26655784249305725
724,0.21739144623279572
727,0.23283475637435913
730,0.33132806420326233
735,0.238091841340065
737,0.3863459825515747
742,0.2346985787153244
747,0.22721527516841888
748,0.2426869422197342
749,0.18291446566581726
750,0.2645752429962158
753,0.16506393253803253
755,0.20222364366054535
756,0.15229959785938263
761,0.24208295345306396
765,0.240361750125885
766,0.25736376643180847
767,0.2590370178222656
771,0.23648400604724884
772,0.18634720146656036
774,0.2703125774860382
776,0.2588634192943573
777,0.24327148497104645
785,0.2782141864299774
787,0.21338112652301788
794,0.23614385724067688
796,0.2074238508939743
798,0.2694995403289795
803,0.2926754951477051
812,0.19897238910198212
814,0.28765225410461426
816,0.2130289524793625
818,0.18915656208992004
819,0.19568151235580444
825,0.24696534872055054
826,0.29317110776901245
827,0.25324109196662903
831,0.15397116541862488
850,0.26723864674568176
852,0.30200594663619995
854,0.2496863305568695
855,0.1487913578748703
863,0.23327213525772095
873,0.23928631842136383
880,0.17662468552589417
881,0.31670907139778137
891,0.25124692916870117
892,0.25879937410354614
893,0.19908922910690308
897,0.22342471778392792
898,0.21096457540988922
900,0.17977146804332733
902,0.22912812232971191
904,0.2216595858335495
905,0.21014323830604553
908,0.2623973488807678
909,0.2597982883453369
920,0.24638554453849792
921,0.1662665456533432
923,0.2000938504934311
929,0.19264070689678192
933,0.24678967893123627
934,0.324348509311676
937,0.23723889887332916
939,0.18554972112178802
940,0.3114173114299774
944,0.20914152264595032
947,0.26486295461654663
948,0.21829691529273987
956,0.24563999474048615
957,0.18599668145179749
961,0.22325986623764038
964,0.21305398643016815
970,0.2273918241262436
973,0.30790233612060547
974,0.17163331806659698
975,0.2711608409881592
978,0.24381780624389648
982,0.19228538870811462
988,0.2601899206638336
998,0.2535266876220703
999,0.2194114327430725
1004,0.28010737895965576
1005,0.15939289331436157
1010,0.18731281161308289
1011,0.2281508445739746
1013,0.19533467292785645
1015,0.2001710683107376
1022,0.2489369660615921
1026,0.21678461134433746
1027,0.22406896948814392
1030,0.27004390954971313
1038,0.2825477719306946
1040,0.2675568461418152
1044,0.21134836971759796
1048,0.17485421895980835
