article_id,score
1,0.14509412308044484
4,0.0717567713956467
7,0.04958944008603383
8,0.07133033815829921
9,0.08623497873973282
13,0.19514887161158934
17,0.1456868997348119
19,0.1543397128838553
20,0.059878664318629676
23,0.06750003718932861
25,0.07379914915029383
35,0.07863559949420952
37,0.10404111793277684
40,0.12718127951403915
42,0.14190473513574278
43,0.06435301741872579
47,0.04990173728938935
49,0.06220244080445168
50,0.06692035991535711
58,0.09285155570674873
63,0.07406269773069052
65,0.062288762462681536
68,0.06488386163305293
69,0.08274749651122686
74,0.09083879237680736
87,0.3132548822795061
88,0.11870695660798394
96,0.10305078615219962
97,0.23620705534642736
101,0.3351811241368103
105,0.09323482127610733
108,0.20196477570708532
112,0.09675737794840313
113,0.3393577705402156
114,0.38137142424197
115,0.08008472322402325
116,0.1652930401264443
118,0.2739626250778227
121,0.11876727777580705
122,0.14414661222689204
125,0.10847137502642812
128,0.183788198152383
135,0.12800929877242498
137,0.23717911552805246
138,0.24456328850078815
141,0.12328900564146712
143,0.15062761662770413
146,0.5071136445549087
147,0.08085862173340162
150,0.08348650428591743
156,0.10467654293960303
161,0.1336843269458812
167,0.09320243907971136
168,0.0786495647834961
171,0.17547788600859413
175,0.18146984535144187
176,0.0486662794351425
177,0.3549723375611104
186,0.10724601686002866
189,0.1686004133474115
190,0.09174189842916868
194,0.07196089590490104
196,0.11146596901814454
198,0.08535967028981659
201,0.16413683751646105
204,0.07624118531960901
207,0.3830607838719113
223,0.170280767783513
229,0.11044602807434334
234,0.13466843932354375
236,0.15517178406670507
238,0.07274633273871678
241,0.07919624130380512
251,0.13734920671969794
252,0.1466523729318553
257,0.08439951610050365
271,0.2322007894733033
272,0.15090305208399926
273,0.1447450048160097
275,0.10721229483775023
278,0.1291422489684469
281,0.13887288632676487
283,0.17097244483342586
296,0.11960042158391244
299,0.14956591664302832
301,0.07951425996791303
306,0.08734428872654149
309,0.1406203551546383
312,0.16540334375532614
317,0.13313620262764486
318,0.2720334616189222
323,0.1980242630783852
327,0.2334501224727727
329,0.15497222795831686
332,0.09352491301411106
335,0.10024615931703296
341,0.22055318308326213
343,0.4318048152797717
344,0.2171321353935088
345,0.14440226093066655
348,0.15181733834329406
350,0.2883629522089916
351,0.4029198743054154
354,0.3235563981826394
355,0.26647843920468034
359,0.11227143062710286
360,0.09240971492857424
363,0.1664624748129364
368,0.12033543389397727
374,0.1117179636524445
375,0.1184892056929271
378,0.27123452957625793
379,0.13788343310204765
388,0.15801858062733626
389,0.29803602959683906
395,0.10798699420822118
398,0.2628011257281435
402,0.0902888664243695
404,0.13708909892173546
409,0.1468980373214122
410,0.3764648941487473
413,0.12552155346434105
415,0.0914047320092088
418,0.1053042375149357
