article_id,score
1,0.1294245485818275
4,0.09323631270653676
7,0.10317581605025294
8,0.1264359290607554
9,0.15963926208429602
13,0.24743191433649359
17,0.15668771070083176
19,0.1710788712298139
20,0.09969212535558447
23,0.11069264980217519
25,0.12727138014297446
35,0.11805709969435196
37,0.12834096761125324
40,0.1876707777812744
42,0.14919135528912486
43,0.10158368069872548
47,0.1052681430000969
49,0.09607063699545637
50,0.09138575496080714
58,0.15171016136059123
63,0.09762046801256574
65,0.08329085402999115
68,0.07723720111204668
69,0.1224455939668121
74,0.23427528940924924
87,0.23758889049176635
88,0.15509423504100184
96,0.1117217514288753
97,0.26043563495716127
101,0.22159352435831758
105,0.09992321273569449
108,0.19707444018829268
112,0.11152322799533865
113,0.22491331009185056
114,0.3181426118467633
115,0.12143409759448798
116,0.1508095433717228
118,0.28207810898457475
121,0.1274306357591516
122,0.14467512665940163
125,0.0993280195859002
128,0.17134115392949578
135,0.11209039809437937
137,0.21909732253564407
138,0.2836862281980834
141,0.14152319960524373
143,0.16124268139702647
146,0.28712817134902346
147,0.07097435870895208
150,0.11985865898623449
156,0.2044284779224601
161,0.15282102200195002
167,0.10035115605165412
168,0.11953765530378924
171,0.19849515417229469
175,0.18093564257238537
176,0.08007370109703782
177,0.23023377137305523
186,0.13554849123943014
189,0.1610037892457028
190,0.11955380398138049
194,0.12094610610137979
196,0.13684418054386627
198,0.13016979504287862
201,0.14305987976951118
204,0.08912650402530309
207,0.21232645720195176
223,0.1991758207307205
229,0.13685947810319077
234,0.19816407695452498
236,0.21179042374460144
238,0.14449117824209645
241,0.10200552351669234
251,0.12488286729649378
252,0.2245853924538338
257,0.11558061399409625
271,0.2278321463961438
272,0.2243512055903797
273,0.16402974547374416
275,0.1509385569379279
278,0.1795536560353822
281,0.14902103060143224
283,0.19017942065671212
296,0.1308418472545665
299,0.12273098554048378
301,0.11834217055385321
306,0.1106548865180007
309,0.13033708139910982
312,0.1319474345484638
317,0.173091431679937
318,0.1871435702860058
323,0.17133572678714393
327,0.24899004774094813
329,0.2003940896168418
332,0.0974824875051391
335,0.1385540879402496
341,0.2095839452342685
343,0.3365013323067616
344,0.1881126351684469
345,0.15771854935690777
348,0.19391367138462745
350,0.21007298432252142
351,0.20732675113471088
354,0.19284592516714616
355,0.21685801262950755
359,0.10231598787553564
360,0.11661391430218504
363,0.1353264966880544
368,0.1010103176440097
374,0.1304194408852266
375,0.10359029421378996
378,0.1796739311097726
379,0.17979402307223669
388,0.12397875921071966
389,0.21740195468236112
395,0.14619671903640918
398,0.196339528459766
402,0.09549584622117413
404,0.1325060376422914
409,0.09976277419146573
410,0.23820639937717314
413,0.11877840308562393
415,0.07926079003952036
418,0.13463117257061574
426,0.11471852457379161
429,0.18954591922385977
431,0.11166798665197519
434,0.12263266875060996
440,0.2130114643667379
446,0.104453662735712
447,0.1488455991546107
454,0.154107809012612
457,0.3596587233753198
460,0.13820265743361282
462,0.180733115589769
467,0.1555095409001256
469,0.2480047909062585
470,0.14210328387516258
477,0.15466980639199623
478,0.200812065983219
480,0.15441872491453812
481,0.11678475366555663
483,0.07422914220679688
484,0.18072398972069226
485,0.15185273097319796
487,0.13198551810049208
490,0.11994220725275817
492,0.06262830237395922
494,0.17933400088217788
495,0.17265409970796508
496,0.16930004745009264
498,0.18840793306743886
505,0.07779084280871873
506,0.10524523461538082
507,0.09660640911239882
509,0.08199570406137902
511,0.10977926735580523
512,0.19094657058480546
517,0.1573624919264731
520,0.18599235467710618
522,0.08799546492942778
523,0.24198577901433604
525,0.14059106551166278
532,0.18937735436248215
534,0.3487283059738704
536,0.20791680627856968
537,0.21548835579614778
540,0.21572523647294273
550,0.15154916189728296
557,0.12155189379965703
563,0.1921798172024023
564,0.15177092632979816
575,0.2587825644465497
593,0.12363497532442569
594,0.15007422494839762
595,0.12143799284424817
596,0.17178436066634806
599,0.10552894936435242
600,0.20904656434698066
603,0.10874896306822757
604,0.14982823259311673
605,0.16623180461187292
607,0.09754324471463705
609,0.11122116197858134
611,0.2044227308005353
614,0.13065870570241012
615,0.09787910354283391
620,0.17392545594731412
622,0.12225731042023336
624,0.12632201492375938
625,0.13614922007683594
626,0.4078906132081467
633,0.13198491647893518
636,0.3328504808031508
637,0.30384122914119127
638,0.17961023972767654
647,0.19574751426448167
648,0.11801362177057673
650,0.09716172740703621
653,0.12245886419055318
654,0.15472925721539288
658,0.12550370255315535
660,0.2463405554824023
664,0.1554962956579018
665,0.16256664317140346
669,0.14313816009094604
671,0.2108715334924487
673,0.3255410814988041
677,0.28343397155918937
679,0.11323862281357844
681,0.1498059412515279
686,0.14973137851766072
687,0.08041303948025658
694,0.15621255387671562
696,0.18394365426726822
699,0.1486129223027035
700,0.1413932569954396
704,0.17172629519993743
706,0.11963312530237491
709,0.1652878293246528
712,0.2487795347448103
713,0.10550004993257922
714,0.17336435403519457
715,0.19789574796857023
717,0.13959995908663225
718,0.19897003631209975
719,0.19573402668102613
722,0.1744657649081237
723,0.31772928259026145
724,0.12948104870191246
727,0.26815278217949856
730,0.24268237577818474
735,0.23171196588637233
737,0.14792088102927814
742,0.19986223052578334
747,0.14708626057438035
748,0.09489244398426633
749,0.15176568066612828
750,0.15341982039371183
753,0.19242764630818554
755,0.11952964435517188
756,0.11882480271637796
761,0.27614962955102007
765,0.1913608087929155
766,0.1475043650339185
767,0.14678944524565463
771,0.1534880102518461
772,0.14887401869717298
774,0.12289964724436686
776,0.09413372468202186
777,0.12820798711559278
785,0.22765933380017067
787,0.10713885557841774
794,0.32532854625596097
796,0.09807213224884515
798,0.1310922821096715
803,0.17274282614484016
812,0.20869058583930278
814,0.20306594384820786
816,0.13139713149685583
818,0.10120120910612018
819,0.11086803188432515
825,0.149456115769231
826,0.11675536501104422
827,0.18574425053171872
831,0.13057620382696955
850,0.24356395153629384
852,0.21445334989668774
854,0.18662195369151846
855,0.19563208883637961
863,0.2839585249780775
873,0.18922405993575886
880,0.1059674166006973
881,0.1492265770298542
891,0.14984583492941095
892,0.14805784009554002
893,0.12653245207875363
897,0.11107007588963524
898,0.11944851552256541
900,0.09813470024975668
902,0.08341078943279401
904,0.1182782034202352
905,0.06948502581921123
908,0.13326921687826776
909,0.147151994415613
920,0.3480042056480823
921,0.10961238530815454
923,0.09270085154620944
929,0.14751961779337308
933,0.07031859975635113
934,0.18122567351502994
937,0.2578323059998475
939,0.13153042681148175
940,0.08409703411785396
944,0.16163492735011753
947,0.19337321310073885
948,0.1404015333208254
956,0.18571560782555274
957,0.07714038305417559
